link,1
/f/fleetwood+mac/little+lies_20054384.html,2
/f/fleetwood+mac/ricky_20501794.html,3
/n/natalie+cole/keeping+a+light_20098181.html,4
/r/ray+charles/tell+the+truth_20319517.html,5
/p/pearl+jam/help+help_20106359.html,6
/n/n+sync/tell+me+tell+me+baby_20097370.html,7
/k/kylie+minogue/spell+of+desire_20991076.html,8
/c/cliff+richard/every+face+tells+a+story_20032116.html,9
/e/eurythmics/paint+a+rumour_20051809.html,10
/v/vonda+shepard/tell+him_20144781.html,11
/o/oingo+boingo/where+do+all+my+friends+go_20102699.html,12
/d/david+allan+coe/the+old+grey+goose+is+dead_20233043.html,13
/a/aerosmith/jesus+is+on+the+main+line_10002997.html,14
/z/zox/anything+but+fine_20530995.html,15
/s/stone+roses/tell+me_20132515.html,16
/k/kirsty+maccoll/thats+tough_20704660.html,17
/l/leo+sayer/why+is+everybody+going+home_20718543.html,18
/d/don+henley/the+unclouded+day_20042074.html,19
/j/justin+bieber/kiss+and+tell_20876250.html,20
/e/ed+sheeran/cold+coffee_20993428.html,21
/o/ofra+haza/ya+ba+ye_10196748.html,22
/r/randy+travis/go+tell+it+on+the+mountain_20712095.html,23
/m/monkees/tell+me+love_20095318.html,24
/e/eric+clapton/fall+like+rain_20051424.html,25
/o/olivia+newton+john/every+face+tells+a+story_20103103.html,26
/k/korn/tell+me+what+you+want_21066130.html,27
/l/lionel+richie/tell+me_20083889.html,28
/w/whitney+houston/whatchulookinat_20146379.html,29
/n/ne+yo/tell+me+a+secret_21028373.html,30
/e/etta+james/tell+mama_20319181.html,31
/s/stevie+wonder/jesus+children+of+america_20131814.html,32
/o/one+direction/tell+me+a+lie_20986554.html,33
/s/selena+gomez/birthday_21063163.html,34
/c/chaka+khan/tell+me+something+good_10060387.html,35
/m/michael+buble/quando+quando+quando_10179400.html,36
/i/inna/tell+me_21087911.html,37
/t/toto/st+george+the+dragon_20139702.html,38
/a/air+supply/dont+tell+me_20005000.html,39
/r/rascal+flatts/its+not+just+me_20114290.html,40
/a/aerosmith/something_21049335.html,41
/k/kelly+clarkson/tell+me+a+lie_20911930.html,42
/j/johnny+cash/gods+gonna+cut+you+down_20537234.html,43
/r/ramones/she+belongs+to+me_20113787.html,44
/g/glen+campbell/how+do+i+tell+my+heart+not+to+break_20499558.html,45
/m/marianne+faithfull/electra_20088768.html,46
/z/zz+top/tell+it_20149264.html,47
/c/chris+rea/tell+me+theres+a+heaven_20030603.html,48
/r/rush/show+dont+tell_20119947.html,49
/h/hanson/wasting+time_20579395.html,50
/w/waylon+jennings/let+me+tell+you+my+mind_20245311.html,51
/r/reba+mcentire/i+wish+that+i+could+tell+you_20114517.html,52
/x/x+japan/white+poem+i_20533496.html,53
/w/whiskeytown/mirror+mirror_20263678.html,54
/e/eddie+cochran/gamblers+guitar_20773794.html,55
/o/olivia+newton+john/summer+nights_20103137.html,56
/b/billy+joel/tell+her+about+it_20072912.html,57
/v/violent+femmes/never+tell_20144593.html,58
/p/paul+simon/you+can+tell+the+world_20351583.html,59
/g/george+harrison/what+is+life_20059135.html,60
/c/counting+crows/what+is+life_20033552.html,61
/k/kelly+clarkson/honestly_20983735.html,62
/b/blur/tell+me+tell+me_20709965.html,63
/d/diana+ross/go+tell+it+on+the+mountain_20040240.html,64
/n/natalie+cole/tell+me+all+about+it_20319155.html,65
/r/roy+orbison/one+more+time_20119296.html,66
/w/wanda+jackson/i+dont+know+how+to+tell+him_20533028.html,67
/d/dolly+parton/go+tell+it+on+the+mountain_20695008.html,68
/r/regine+velasquez/tell+me+that+you+love+me_20777208.html,69
/s/santana/tell+me+are+you+tired_20121248.html,70
/o/olly+murs/did+you+miss+me_21090934.html,71
/k/kelly+clarkson/whyyawannabringmedown_20782052.html,72
/g/garth+brooks/go+tell+it+on+the+mountain_20058098.html,73
/e/europe/ninja_20051717.html,74
/d/def+leppard/dont+believe+a+word_20509341.html,75
/t/thin+lizzy/dont+believe+a+word_20136622.html,76
/r/ray+charles/tell+all+the+world+about+you_20822649.html,77
/w/wyclef+jean/any+other+day_20661238.html,78
/m/marianne+faithfull/nobodys+fault_20683933.html,79
/b/bob+dylan/dont+ya+tell+henry_20021566.html,80
/r/r+kelly/how+do+i+tell+her_20969160.html,81
/l/loretta+lynn/johnny+one+time_20703041.html,82
/r/rolling+stones/i+wanna+be+your+man_20118356.html,83
/p/phish/hello+my+baby_20108466.html,84
/d/doors/the+wasp_10088627.html,85
/p/pat+benatar/tell+it+to+her_20104822.html,86
/p/peter+tosh/stand+firm_21038046.html,87
/w/whitney+houston/jesus+loves+me_20146355.html,88
/h/human+league/tell+me+when_20066439.html,89
/n/natalie+imbruglia/contradictions_20173634.html,90
/q/queens+of+the+stone+age/the+lost+art+of+keeping+a+secret_10237223.html,91
/f/frankie+valli/then+you+can+tell+me+goodbye_20826802.html,92
/e/engelbert+humperdinck/have+you+ever+really+loved+a+woman_20504160.html,93
/n/nina+simone/moon+over+alabama_20100770.html,94
/p/pnk/samuel_20613285.html,95
/m/michael+jackson/girlfriend_20092775.html,96
/j/jennifer+lopez/you+belong+to+me_10148268.html,97
/d/divine/tell+me_10086007.html,98
/n/nina+simone/just+say+i+love+him_20100595.html,99
/l/lenny+kravitz/thinking+of+you_20082576.html,100
/s/smiths/you+just+havent+earned+it+yet+baby_20126796.html,101
/n/ne+yo/say+it_20415183.html,102
/s/starship/its+not+enough_20129653.html,103
/i/iron+butterfly/are+you+happy_20067934.html,104
/m/marianne+faithfull/alabama+song_20088546.html,105
/e/enigma/silent+warrior_20050352.html,106
/a/america/garden+of+peace_20007204.html,107
/s/selah/sweet+sweet+song+of+salvation_20792706.html,108
/y/yeah+yeah+yeahs/gold+lion_20532027.html,109
/d/doors/tell+all+the+people_20042754.html,110
/n/nat+king+cole/let+me+tell+you+babe_20822151.html,111
/e/extreme/god+isnt+dead_20052213.html,112
/i/incubus/follow_20195787.html,113
/l/lou+reed/tell+it+to+your+heart_20085202.html,114
/c/cliff+richard/here_10067762.html,115
/b/black+sabbath/am+i+going+insane_10040201.html,116
/g/guided+by+voices/acorns+orioles_20063036.html,117
/n/nick+drake/voice+from+the+mountain_20100386.html,118
/b/bon+jovi/helter+skelter_20022286.html,119
/d/doors/we+could+be+so+good+together_20042776.html,120
/b/britney+spears/am+i+a+sinner_20897704.html,121
/y/yo+gotti/mr+tell+it_20263958.html,122
/g/grease/summer+nights_20534874.html,123
/t/taylor+swift/the+lucky+one_21048504.html,124
/c/children/go+tell+aunt+rhody_20590443.html,125
/n/neil+young/hard+luck+stories_20099028.html,126
/b/bonnie+raitt/talk+to+me_20818309.html,127
/p/pat+benatar/helter+skelter_20104829.html,128
/c/cyndi+lauper/lies_20035129.html,129
/d/doors/alabama+song_10088703.html,130
/p/paul+mccartney/helter+skelter_21033785.html,131
/p/paul+mccartney/girlfriend_20105662.html,132
/j/jose+mari+chan/tell+me+your+name_20319299.html,133
/r/rage+against+the+machine/in+my+eyes_20113479.html,134
/v/vanessa+williams/what+will+i+tell+my+heart_20143538.html,135
/c/chicago/explain+it+to+my+heart_20030018.html,136
/i/imagine+dragons/fallen_21046863.html,137
/n/nina+simone/day+night_20100743.html,138
/n/ne+yo/lie+to+me_20756987.html,139
/c/cher/look+at+me_20697380.html,140
/f/face+to+face/sensible_20052305.html,141
/e/etta+james/only+time+will+tell_20278244.html,142
/g/grateful+dead/shakedown+street_20062444.html,143
/i/inna/got+me+goin_20972068.html,144
/l/little+mix/little+me_21069577.html,145
/e/elvis+presley/dark+moon_20048328.html,146
/i/idina+menzel/reach_20567396.html,147
/s/status+quo/little+white+lies_20130006.html,148
/u/unwritten+law/tell+me+why_10161889.html,149
