/n/n+sync/bring+it+all+to+me_20536460.html,1
/r/ray+charles/do+i+ever+cross+your+mind_10239113.html,2
/r/reba+mcentire/everything+that+you+want_20114516.html,3
/r/rod+stewart/hard+lesson+to+learn_20117501.html,4
/r/red+hot+chili+peppers/funky+crime_20114819.html,5
/s/santana/the+game+of+love_20121586.html,6
/a/amy+grant/i+will+remember+you_20007650.html,7
/f/face+to+face/how+to+ruin+everything_20222805.html,8
/n/ne+yo/tell+me+a+secret_21028373.html,9
/n/ne+yo/say+it_20415183.html,10
/n/n+sync/see+right+through+you_20097367.html,11
/x/xscape/what+can+i+do_20147654.html,12
/k/kelly+family/the+wolf_20077508.html,13
/l/lauryn+hill/i+just+want+you+around_20226653.html,14
/e/eurythmics/beethoven_10110371.html,15
/d/donna+summer/love+shock_20042191.html,16
/m/moody+blues/nights+in+white+satin_20095762.html,17
/d/demi+lovato/trash_20657916.html,18
/d/deep+purple/gemini+suite_20587958.html,19
/k/kelly+clarkson/can+we+go+back_20782183.html,20
/r/robbie+williams/shorty+you+keep+playing+with+my+mind_20606414.html,21
/d/don+henley/i+will+not+go+quietly_20042035.html,22
/c/cheap+trick/eight+miles+low_20818491.html,23
/d/donna+summer/crayons_20831783.html,24
/l/lana+del+rey/come+when+you+call+me+america_21049450.html,25
/k/kenny+loggins/celebrate+me+home_20077720.html,26
/s/starship/trouble+in+mind_20129688.html,27
/b/bryan+white/love+me+like+you+mean+it_20025792.html,28
/l/lou+reed/goodnight+ladies_20085310.html,29
/d/dire+straits/i+think+i+love+you+too+much_20040793.html,30
/m/marianne+faithfull/is+this+what+i+get+for+loving+you+_20088740.html,31
/c/crowded+house/distant+sun_20034405.html,32
/g/gucci+mane/birds+of+a+feather_20975034.html,33
/d/dean+martin/hands+across+the+table_20822986.html,34
/l/lenny+kravitz/someone+like+you_20082708.html,35
/r/r+kelly/naked_20112974.html,36
/g/george+michael/young+guns_10130135.html,37
/k/kyla/wait+for+you_20741997.html,38
/a/air+supply/i+know+you+better+than+you+think_20004928.html,39
/a/air+supply/what+a+life_10003722.html,40
/b/bee+gees/house+of+shame_20015882.html,41
/f/faith+no+more/she+loves+me+she+loves+me+not_20634246.html,42
/m/marillion/the+damage_20182998.html,43
/f/faith+no+more/she+loves+me+not_20052568.html,44
/h/helloween/rain_20065248.html,45
/u/uriah+heep/prima+donna_20142429.html,46
/c/clash/one+more+time_20031867.html,47
/b/beatles/money_10026660.html,48
/b/bon+jovi/blood+money_20022189.html,49
/k/kenny+rogers/if+you+want+to+find+love_20203180.html,50
/g/george+michael/do+you+really+want+to+know_20059362.html,51
/u/uncle+kracker/what+do+we+want_20802345.html,52
/m/miley+cyrus/crazy_21096576.html,53
/q/quicksand/divorce_20191220.html,54
/g/george+michael/back+to+life_20059353.html,55
/k/kinks/entertainment_20079265.html,56
/p/phish/julius_20108363.html,57
/u/usher/take+your+hand_10162262.html,58
/e/everclear/new+disease_20287630.html,59
/l/luther+vandross/you+stopped+loving+me_20355218.html,60
/o/olly+murs/kiss+me_21103064.html,61
/o/one+direction/what+makes+you+beautiful_20979471.html,62
/o/one+direction/you+dont+know+youre+beautiful_21097941.html,63
/u/ub40/all+i+want+to+do_20141748.html,64
/j/jennifer+lopez/santa+clause+lane_20620528.html,65
/b/billy+joel/my+life_10034806.html,66
/c/culture+club/do+you+really+want+to+hurt+me_20034638.html,67
/g/green+day/reject_20062747.html,68
